input_row_key,selected_veridion_id,company_name,website_domain,revenue,employee_count,main_sector,qc_flags
522,b69c114f-93e4-11eb-b4a6-27899be4e45d,Telenor Pakistan Commercial Office Rahim Yar Khan,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
522,b69c114f-93e4-11eb-b4a6-27899be4e45d,Telenor packages,telenorpackages.com.pk,1363649.0,150.0,IT&C Services,no contact info; missing geolocation
522,b69c114f-93e4-11eb-b4a6-27899be4e45d,Telenor Pakistan Data Center Karachi,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; missing geolocation
526,dbe2248f-aba6-11ef-b6d6-0b609ebb973a,Telenor Software Lab AS TSL,minepapir.no,,,Other Capital Goods,missing or 0 revenue; missing or 0 employees; missing geolocation
526,dbe2248f-aba6-11ef-b6d6-0b609ebb973a,New York Software Lab,nysoftwarelab.com,1180919.0,4.0,IT&C Services,missing geolocation
528,a84b4151-0da2-11ec-9b20-fda7bd57cf2c,Odense Byguide,tilodense.dk,,,Accommodation & Food Services,missing or 0 revenue; missing or 0 employees
528,a84b4151-0da2-11ec-9b20-fda7bd57cf2c,Aller Leisure,allerleisure.com,29074180.0,150.0,Other Consumer Services,missing geolocation
528,a84b4151-0da2-11ec-9b20-fda7bd57cf2c,SPORTSON,sportson.dk,,,Toys & Sporting Goods,missing or 0 revenue; missing or 0 employees
533,88ebf1ce-3a02-11ee-94b5-fd90c5a93d00,Gemalto,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees
533,88ebf1ce-3a02-11ee-94b5-fd90c5a93d00,Victor R. Ocampo,vrocampo.wordpress.com,,1.0,Blogs & Publications,missing or 0 revenue; no contact info; missing geolocation
533,88ebf1ce-3a02-11ee-94b5-fd90c5a93d00,Gemalto Norge AS,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
533,88ebf1ce-3a02-11ee-94b5-fd90c5a93d00,Line マンガ,investmentwing-es.net,,,Finance & Insurance,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
537,e8cae664-93e4-11eb-b89f-536884b3e7dd,TINEX Globe AS,,,1.0,Architecture & Engineering Services,missing website; missing or 0 revenue; no contact info
539,2b94d4a1-93e5-11eb-b89f-536884b3e7dd,Tongyu Auto Parts,,,,Automotive,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
539,2b94d4a1-93e5-11eb-b89f-536884b3e7dd,Tongyu Co. Ltd.,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; missing geolocation
539,2b94d4a1-93e5-11eb-b89f-536884b3e7dd,Tongyu Curtain Products,,,,Home Products,missing website; missing or 0 revenue; missing or 0 employees
539,2b94d4a1-93e5-11eb-b89f-536884b3e7dd,Tongyu Communication,tongyucom.com,,,Electronics & Appliances,missing or 0 revenue; missing or 0 employees; missing geolocation
539,2b94d4a1-93e5-11eb-b89f-536884b3e7dd,Tongyu communication,tycc.cn,177100000.0,35.0,Electronics & Appliances,missing geolocation
543,7422ed1e-5e29-11ef-90a8-8b966e020cd1,Transmode Logistics,transmode.co.uk,12951546.0,75.0,Transport & Warehousing,missing geolocation
543,7422ed1e-5e29-11ef-90a8-8b966e020cd1,Transmode,transmode.se,15265289.0,75.0,IT&C Services,no contact info; missing geolocation
543,7422ed1e-5e29-11ef-90a8-8b966e020cd1,TRANSMODE SYSTEMS AB.,,,1.0,,missing website; missing or 0 revenue; missing sector; no contact info; missing geolocation
551,7c32e6cb-5bf1-11ef-9278-432c00859ce8,TXO Optics,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
551,7c32e6cb-5bf1-11ef-9278-432c00859ce8,TXO Systems Ltd.,,37300000.0,,,missing website; missing or 0 employees; missing sector; missing geolocation
551,7c32e6cb-5bf1-11ef-9278-432c00859ce8,Txo,volkswagentouaregz.ml,,,Advertising & Marketing,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
551,7c32e6cb-5bf1-11ef-9278-432c00859ce8,TXO plc.,txoplc.com,,75.0,Resources & Energy,missing or 0 revenue; missing geolocation
556,e5d58700-d139-11ec-90aa-d5cfd1428197,U-tel,,,,Other Professional Services,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
556,e5d58700-d139-11ec-90aa-d5cfd1428197,UTEL,utel-licenciaturas.com,,75.0,Education,missing or 0 revenue; no contact info; missing geolocation
556,e5d58700-d139-11ec-90aa-d5cfd1428197,Utel systems AS,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector
560,3dab2b4c-b0d3-11ef-95f9-0de7499436cf,VERTIV CHAKAN PLANT,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info; missing geolocation
560,3dab2b4c-b0d3-11ef-95f9-0de7499436cf,Vertiv Energy Pvt Ltd Noida,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; missing geolocation
560,3dab2b4c-b0d3-11ef-95f9-0de7499436cf,Vertiv Energy Private Limited,,,,Construction,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
560,3dab2b4c-b0d3-11ef-95f9-0de7499436cf,Vertiv Energy Private Limited वर्टिव एनर्जी प्राइवेट लिमिटेड,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info; missing geolocation
568,554b36c9-cde9-11ed-9413-23dad132474c,Waystream Signs,waystreamsigns.com,,75.0,Other Capital Goods,missing or 0 revenue; no contact info; missing geolocation
568,554b36c9-cde9-11ed-9413-23dad132474c,Waystream,waystre.am,,75.0,Publishers & Media Companies,missing or 0 revenue; no contact info; missing geolocation
568,554b36c9-cde9-11ed-9413-23dad132474c,Waystream,waystream.com,7125512.0,20.0,IT&C Services,missing geolocation
568,554b36c9-cde9-11ed-9413-23dad132474c,WayStream,waystream.buzz,,,Publishers & Media Companies,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
571,4e1ff27b-1afc-11ec-ba40-29b1c5bdeb83,Wipro Limited,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
571,4e1ff27b-1afc-11ec-ba40-29b1c5bdeb83,Wipro Limited,,,20000.0,Architecture & Engineering Services,missing website; missing or 0 revenue; missing geolocation
571,4e1ff27b-1afc-11ec-ba40-29b1c5bdeb83,WIPRO,wipro.com,10847121408.0,234054.0,IT&C Services,implausibly high employee count
571,4e1ff27b-1afc-11ec-ba40-29b1c5bdeb83,Wipro Limited,wiprolimited.in,,,IT&C Services,missing or 0 revenue; missing or 0 employees
571,4e1ff27b-1afc-11ec-ba40-29b1c5bdeb83,Wipro Limited,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
575,7eae49b8-93e4-11eb-8e19-198fb02d6f96,Better workday,abetterworkday.com,328133.0,1.0,Education,missing geolocation
575,7eae49b8-93e4-11eb-8e19-198fb02d6f96,Workday UK Limited,shungeer.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees; missing geolocation
575,7eae49b8-93e4-11eb-8e19-198fb02d6f96,Workday Limited.,edmontoninfocenter.com,,,Publishers & Media Companies,missing or 0 revenue; missing or 0 employees
575,7eae49b8-93e4-11eb-8e19-198fb02d6f96,Workday,workday.github.io,,,IT&C Services,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
575,7eae49b8-93e4-11eb-8e19-198fb02d6f96,Work All Day,workalldays.com,,,Other Professional Services,missing or 0 revenue; missing or 0 employees
576,b80b9753-17de-11ee-b9eb-93f77cdb42f2,WTW Real Estate Sdn. Bhd.,,,,Real Estate,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
576,b80b9753-17de-11ee-b9eb-93f77cdb42f2,WTW Real Estate Sdn. Bhd.,waterside-realty.com,,,,missing or 0 revenue; missing or 0 employees; missing sector; no contact info; missing geolocation
576,b80b9753-17de-11ee-b9eb-93f77cdb42f2,WTW Real Estate Sabah Sdn. Bhd.,,,,Real Estate,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
576,b80b9753-17de-11ee-b9eb-93f77cdb42f2,Tsukamoto Musen,wtw.support,14789040.0,75.0,Electronics & Appliances,missing geolocation
577,ae1ecc30-0c00-11ec-882c-e7dd96ffa691,xIT Software,xit-software.dk,,,IT&C Services,missing or 0 revenue; missing or 0 employees; missing geolocation
577,ae1ecc30-0c00-11ec-882c-e7dd96ffa691,XIT Software,xit-software.com,,,IT&C Services,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
577,ae1ecc30-0c00-11ec-882c-e7dd96ffa691,X-IT,x-it.io,,,IT&C Services,missing or 0 revenue; missing or 0 employees; missing geolocation
577,ae1ecc30-0c00-11ec-882c-e7dd96ffa691,XiT,x-it.nl,,,IT&C Services,missing or 0 revenue; missing or 0 employees
577,ae1ecc30-0c00-11ec-882c-e7dd96ffa691,X IT,roegfrifremtid.dk,,,Education,missing or 0 revenue; missing or 0 employees
578,c9fbf78c-8b5f-11ec-9e94-331f9459c7f5,Yangtze Optical Fibre and Cable Joint Stock Limited Company YOFC,,49399876.0,420.0,IT&C Services,missing website; no contact info; missing geolocation
578,c9fbf78c-8b5f-11ec-9e94-331f9459c7f5,Yangtze Optical Fibre and Cable Joint Stock,yofc.com.cn,,,Pharmaceuticals & Cosmetics,missing or 0 revenue; missing or 0 employees; no contact info; missing geolocation
578,c9fbf78c-8b5f-11ec-9e94-331f9459c7f5,Yangtze Optical Fibre and Cable Co. Ltd.,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; no contact info
578,c9fbf78c-8b5f-11ec-9e94-331f9459c7f5,Yangtze River Xianyu Building,,,,Accommodation & Food Services,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
578,c9fbf78c-8b5f-11ec-9e94-331f9459c7f5,YOFC,yofc.com,2000000000.0,150.0,Electronics & Appliances,missing geolocation
580,1965cb44-f87f-11ed-ab94-9d382b3b5926,Zalaris,,,,Finance & Insurance,missing website; missing or 0 revenue; missing or 0 employees
580,1965cb44-f87f-11ed-ab94-9d382b3b5926,NordicLux,nordiclux.dk,,,Pharmaceuticals & Cosmetics,missing or 0 revenue; missing or 0 employees
580,1965cb44-f87f-11ed-ab94-9d382b3b5926,Zalaris HR Services Danmark A/S.,zalaris.dk,,,Other Professional Services,missing or 0 revenue; missing or 0 employees; no contact info
583,12e5a0a4-f5c3-11ed-88cc-c9466c597c9c,ZALARIS,zalaris.de,96000000.0,30.0,Finance & Insurance,missing geolocation
583,12e5a0a4-f5c3-11ed-88cc-c9466c597c9c,Zalaris,,,,Finance & Insurance,missing website; missing or 0 revenue; missing or 0 employees
583,12e5a0a4-f5c3-11ed-88cc-c9466c597c9c,Zalaris HR Services Sverige AB.,zalaris.se,,,,missing or 0 revenue; missing or 0 employees; missing sector
590,3a852200-1b06-11ec-ae98-5d8c88c64981,ZTE Corporation Hangzhou Office,,,,,missing website; missing or 0 revenue; missing or 0 employees; missing sector; missing geolocation
590,3a852200-1b06-11ec-ae98-5d8c88c64981,ZTE Corporation,agendadigitalsre.space,,,Other Professional Services,missing or 0 revenue; missing or 0 employees; missing geolocation
590,3a852200-1b06-11ec-ae98-5d8c88c64981,Kandatel semarang,datainternet.blogspot.com,33872.0,1.0,IT&C Services,no contact info; missing geolocation
590,3a852200-1b06-11ec-ae98-5d8c88c64981,ZTE CORPORATION,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees; missing geolocation
590,3a852200-1b06-11ec-ae98-5d8c88c64981,ZTE Corporation Bangladesh Limited,,,,IT&C Services,missing website; missing or 0 revenue; missing or 0 employees
